OPE ID,School,State,Zip Code,School Type,20142015Qtr1_Dependent Students,20142015Qtr1_Independent Students,Quarterly Total,YTD_20142015Qtr1_Dependent Students,YTD_20142015Qtr1_nan,Independent Students,Award Year To Date Total
03380303,STAR CAREER ACADEMY - STAR CLIFTON      ,NJ,07011-2248,Proprietary  ,6,24,30,6,,24,30
03389300,ACADEMY OF MASSAGE THERAPY              ,NJ,07631-0000,Proprietary  ,6,33,39,6,,33,39
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE       ,NJ,07420-1452,Proprietary  ,5,21,26,5,,21,26
03650600,PC AGE                                  ,NJ,07306-3936,Proprietary  ,7,36,43,7,,36,43
03650603,PC AGE                                  ,NJ,08817-2842,Proprietary  ,4,14,18,4,,14,18
03666300,PILLAR COLLEGE                          ,NJ,07102-5511,Private      ,27,171,198,27,,171,198
03803300,HEALTHCARE TRAINING INSTITUTE           ,NJ,07083-3504,Proprietary  ,13,82,95,13,,82,95
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADIT,NJ,07042-3562,Proprietary  ,1,17,18,1,,17,18
04081300,BAIS MEDRASH TORAS CHESED               ,NJ,08701-0000,Private      ,1,0,1,1,,0,1
04123400,YESHIVAS BE'ER YITZCHOK                 ,NJ,07208-2380,Private      ,2,6,8,2,,6,8
04125000,GENTLE HEALING SCHOOL OF MASSAGE        ,NJ,08512-3600,Proprietary  ,1,3,4,1,,3,4
04131100,YESHIVA TORAS CHAIM                     ,NJ,08701-2120,Private      ,0,1,1,0,,1,1
04131200,TOTAL IMAGE BEAUTY ACADEMY              ,NJ,07307-2943,Proprietary  ,7,25,32,7,,25,32
04134100,CENTER FOR ALLIED HEALTH & NURSING EDUCA,NJ,07601-5801,Proprietary  ,35,467,502,35,,467,502
04136400,AMERICAN INSTITUTE OF MEDICAL SCIENCES &,NJ,07080-1183,Proprietary  ,20,72,92,20,,72,92
04154500,STARTING POINTS FOR CHILDREN            ,NJ,07306-0001,Private      ,2,20,22,2,,20,22
04154900,NATIONAL CAREER INSTITUTE               ,NJ,07018-2011,Proprietary  ,1,11,12,1,,11,12
04154901,NATIONAL CAREER INSTITUTE - JERSEY CITY ,NJ,07306-4300,Proprietary  ,8,22,30,8,,22,30
04173100,LAB PAUL MITCHELL PARTNER SCHOOL (THE)  ,NJ,08628-2500,Proprietary  ,13,19,32,13,,19,32
04180300,MESIVTA KESER TORAH                     ,NJ,07719-2409,Private      ,0,1,1,0,,1,1
04181400,BEST CARE TRAINING INSTITUTE            ,NJ,07018-1703,Proprietary  ,7,58,65,7,,58,65
04184500,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ,NJ,07058-9589,Proprietary  ,5,7,12,5,,7,12
04188700,ASI CAREER INSTITUTE                    ,NJ,08012-1043,Proprietary  ,3,31,34,3,,31,34
04192400,YESHIVA GEDOLAH ZICHRON LEYMA           ,NJ,07036-3905,Private      ,0,1,1,0,,1,1
04207500,MEDICAL CAREER INSTITUTE                ,NJ,07712-7202,Proprietary  ,9,31,40,9,,31,40
04216000,UNIVERSAL TRAINING INSTITUTE            ,NJ,08861-4106,Proprietary  ,6,27,33,6,,27,33
04216100,YESHIVA YESODEI HATORAH                 ,NJ,08701-4946,Private      ,1,1,2,1,,1,2
04216500,RIZZIERI INSTITUTE                      ,NJ,08043-1911,Proprietary  ,16,22,38,16,,22,38
04218200,PAUL MITCHELL THE SCHOOL - JERSEY SHORE ,NJ,08723-3413,Proprietary  ,19,12,31,19,,12,31
04218500,SALON PROFESSIONAL ACADEMY THE          ,NJ,07080-0000,Proprietary  ,18,34,52,18,,34,52
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,NY,11369-9997,Private      ,630,294,924,630,,294,924
00266600,ADELPHI UNIVERSITY                      ,NY,11530-4299,Private      ,7262,2153,9415,7262,,2153,9415
00266700,DOWLING COLLEGE                         ,NY,11769-1999,Private      ,1348,487,1835,1348,,487,1835
00266800,ALFRED UNIVERSITY                       ,NY,14802-1205,Private      ,3127,314,3441,3127,,314,3441
00266900,BANK STREET COLLEGE OF EDUCATION        ,NY,10025-0000,Private      ,13,300,313,13,,300,313
00267100,BARD COLLEGE                            ,NY,12504-5000,Private      ,3370,562,3932,3370,,562,3932
00267400,NEW YORK THEOLOGICAL SEMINARY           ,NY,10115-0002,Private      ,2,69,71,2,,69,71
00267700,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,52,1485,1537,52,,1485,1537
00267800,BRYANT & STRATTON COLLEGE               ,NY,14203-1713,Proprietary  ,838,5208,6046,838,,5208,6046
00267803,BRYANT & STRATTON COLLEGE - GREECE      ,NY,14606-4227,Proprietary  ,123,407,530,123,,407,530
00267805,BRYANT & STRATTON COLLEGE - SYRACUSE    ,NY,13203-2502,Proprietary  ,229,553,782,229,,553,782
00267807,BRYANT & STRATTON COLLEGE - ALBANY      ,NY,12205-5230,Proprietary  ,95,366,461,95,,366,461
00268100,CANISIUS COLLEGE                        ,NY,14208-1098,Private      ,3448,745,4193,3448,,745,4193
00268500,CAZENOVIA COLLEGE                       ,NY,13035-1085,Private      ,1658,121,1779,1658,,121,1779
00268700,CUNY-BROOKLYN COLLEGE                   ,NY,11210-2814,Public       ,14279,5130,19409,14279,,5130,19409
00268800,CITY COLLEGE-CUNY                       ,NY,10031-9198,Public       ,15965,5111,21076,15965,,5111,21076
00268900,CUNY-HUNTER COLLEGE                     ,NY,10021-0000,Public       ,21305,7956,29261,21305,,7956,29261
00269000,QUEENS COLLEGE-CUNY                     ,NY,11367-1597,Public       ,13063,3770,16833,13063,,3770,16833
00269100,CUNY- BOROUGH OF MANHATTAN CMTY CLG     ,NY,10007-1047,Public       ,15324,6397,21721,15324,,6397,21721
00269200,CUNY BRONX COMMUNITY COLLEGE            ,NY,10453-3102,Public       ,5821,3659,9480,5821,,3659,9480
00269300,CUNY-JOHN JAY CLG CRIMINAL JUSTICE      ,NY,10019-1093,Public       ,11911,3749,15660,11911,,3749,15660
00269400,KINGSBOROUGH COMMUNITY COLLEGE          ,NY,11235-2398,Public       ,7981,3425,11406,7981,,3425,11406
00269600,NY CITY COLLEGE OF TECHNOLOGY-CUNY      ,NY,11201-2983,Public       ,12446,4031,16477,12446,,4031,16477
00269700,QUEENSBOROUGH COMMUNITY COLLEGE         ,NY,11364-1497,Public       ,7325,2354,9679,7325,,2354,9679
00269800,CUNY THE COLLEGE OF STATEN ISLAND       ,NY,10314-6600,Public       ,9166,1972,11138,9166,,1972,11138
00269900,CLARKSON UNIVERSITY                     ,NY,13699-5615,Private      ,5343,312,5655,5343,,312,5655
00270000,COLGATE ROCHESTER CROZER DIVINITY S     ,NY,14620-0000,Private      ,4,26,30,4,,26,30
00270100,COLGATE UNIVERSITY                      ,NY,13346-1386,Private      ,4108,76,4184,4108,,76,4184
00270300,COLLEGE OF MOUNT SAINT VINCENT          ,NY,10471-1093,Private      ,2063,242,2305,2063,,242,2305
00270400,COLLEGE OF NEW ROCHELLE                 ,NY,10805-2339,Private      ,907,781,1688,907,,781,1688
00270500,COLLEGE OF SAINT ROSE                   ,NY,12203-1490,Private      ,3832,749,4581,3832,,749,4581
00270700,COLUMBIA UNIVERSITY                     ,NY,10027-0000,Private      ,19701,14217,33918,19701,,14217,33918
00270800,BARNARD COLLEGE-COLUMBIA UNIV           ,NY,10027-6598,Private      ,3848,249,4097,3848,,249,4097
00270900,CONCORDIA COLLEGE                       ,NY,10708-1998,Private      ,665,203,868,665,,203,868
00271000,COOPER UNION                            ,NY,10003-7120,Private      ,1148,127,1275,1148,,127,1275
00271100,CORNELL UNIVERSITY                      ,NY,14853-2801,Private      ,25764,4311,30075,25764,,4311,30075
00271101,WEILL CORNELL MEDICAL COLLEGE AND GRADUA,NY,10021-0000,Private      ,20,412,432,20,,412,432
00271200,D'YOUVILLE COLLEGE                      ,NY,14201-1084,Private      ,1508,1072,2580,1508,,1072,2580
00271300,DOMINICAN COLLEGE                       ,NY,10962-1299,Private      ,1297,436,1733,1297,,436,1733
00271800,ELMIRA COLLEGE                          ,NY,14901-2099,Private      ,1851,132,1983,1851,,132,1983
00272200,FORDHAM UNIVERSITY                      ,NY,10458-5157,Private      ,23686,4915,28601,23686,,4915,28601
00272600,GENERAL THEOLOGICAL SEMINARY            ,NY,10011-0000,Private      ,3,38,41,3,,38,41
00272800,HAMILTON COLLEGE                        ,NY,13323-1218,Private      ,2509,55,2564,2509,,55,2564
00272900,HARTWICK COLLEGE                        ,NY,13820-4020,Private      ,3290,139,3429,3290,,139,3429
00273100,HOBART & WILLIAM SMITH COLLEGES         ,NY,14456-3397,Private      ,2846,65,2911,2846,,65,2911
00273200,HOFSTRA UNIVERSITY                      ,NY,11549-1010,Private      ,15603,2964,18567,15603,,2964,18567
00273400,HOUGHTON COLLEGE                        ,NY,14744-0128,Private      ,974,70,1044,974,,70,1044
00273500,HILBERT COLLEGE                         ,NY,14075-1597,Private      ,701,123,824,701,,123,824
00273700,IONA COLLEGE                            ,NY,10801-1890,Private      ,6296,498,6794,6296,,498,6794
00273900,ITHACA COLLEGE                          ,NY,14850-7130,Private      ,13695,717,14412,13695,,717,14412
00274000,JEWISH THEOLOGICAL SEMINARY OF AMER     ,NY,10027-4649,Private      ,123,124,247,123,,124,247
00274200,THE JUILLIARD SCHOOL                    ,NY,10023-6588,Private      ,1222,614,1836,1222,,614,1836
00274400,KEUKA COLLEGE                           ,NY,14478-0000,Private      ,1177,493,1670,1177,,493,1670
00274800,LEMOYNE COLLEGE                         ,NY,13214-1399,Private      ,4549,441,4990,4549,,441,4990
00274900,NEW YORK COLLEGE OF PODIATRIC MED       ,NY,10035-1940,Private      ,26,273,299,26,,273,299
00275100,LONG ISLAND UNIVERSITY                  ,NY,11548-1326,Private      ,9921,4443,14364,9921,,4443,14364
00275800,MANHATTAN COLLEGE                       ,NY,10471-4098,Private      ,5838,386,6224,5838,,386,6224
00275900,MANHATTAN SCHOOL OF MUSIC               ,NY,10027-4689,Private      ,498,396,894,498,,396,894
00276000,MANHATTANVILLE COLLEGE                  ,NY,10577-2132,Private      ,2630,323,2953,2630,,323,2953
00276300,MARIA COLLEGE                           ,NY,12208-1798,Private      ,113,272,385,113,,272,385
00276500,MARIST COLLEGE                          ,NY,12601-1387,Private      ,8166,604,8770,8166,,604,8770
00276900,MARYMOUNT MANHATTAN COLLEGE             ,NY,10021-4597,Private      ,3142,200,3342,3142,,200,3342
00277200,MERCY COLLEGE                           ,NY,10522-1189,Private      ,4331,2866,7197,4331,,2866,7197
00277500,MOLLOY COLLEGE                          ,NY,11570-1100,Private      ,2930,1004,3934,2930,,1004,3934
00277700,MEDAILLE COLLEGE                        ,NY,14214-2695,Private      ,1085,597,1682,1085,,597,1682
00277800,MOUNT SAINT MARY COLLEGE                ,NY,12550-3494,Private      ,3154,465,3619,3154,,465,3619
00277900,NAZARETH COLLEGE OF ROCHESTER           ,NY,14618-3790,Private      ,3092,656,3748,3092,,656,3748
00278200,NEW YORK INSTITUTE OF TECHNOLOGY        ,NY,11568-8000,Private      ,4679,1065,5744,4679,,1065,5744
00278202,NY INSTITUTE OF TECHNOLOGY-OSTEOPATHIC M,NY,11568-0000,Private      ,55,461,516,55,,461,516
00278300,NEW YORK LAW SCHOOL                     ,NY,10013-0000,Private      ,42,1242,1284,42,,1242,1284
00278400,NEW YORK MEDICAL COLLEGE                ,NY,10595-0000,Private      ,26,935,961,26,,935,961
00278500,NEW YORK UNIVERSITY                     ,NY,10012-1091,Private      ,36772,18415,55187,36772,,18415,55187
00278520,NEW YORK UNIVERSITY - BROOKLYN          ,NY,11201-3840,Private      ,751,163,914,751,,163,914
00278800,NIAGARA UNIVERSITY                      ,NY,14109-2010,Private      ,2728,360,3088,2728,,360,3088
00279000,NYACK COLLEGE                           ,NY,10960-3698,Private      ,864,492,1356,864,,492,1356
00279100,PACE UNIVERSITY - NEW YORK              ,NY,10038-1598,Private      ,11071,2102,13173,11071,,2102,13173
00279101,PACE UNIVERSITY-PLEASANTVILLE           ,NY,10570-0000,Private      ,3378,679,4057,3378,,679,4057
00279102,PACE UNIVERSITY - WHITE PLAINS          ,NY,10603-0000,Private      ,471,891,1362,471,,891,1362
00279500,PAUL SMITHS CLG OF ARTS & SCIENCES      ,NY,12970-0000,Private      ,778,72,850,778,,72,850
00279800,PRATT INSTITUTE                         ,NY,11205-3899,Private      ,4265,1400,5665,4265,,1400,5665
00280300,RENSSELAER POLYTECHNIC INSTITUTE        ,NY,12180-3590,Private      ,11558,464,12022,11558,,464,12022
00280500,ROBERTS WESLEYAN COLLEGE                ,NY,14624-1997,Private      ,928,485,1413,928,,485,1413
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY       ,NY,14623-5608,Private      ,13222,1311,14533,13222,,1311,14533
00280700,ROCKEFELLER UNIVERSITY                  ,NY,10021-0000,Private      ,21,33,54,21,,33,54
00280800,DAEMEN COLLEGE                          ,NY,14226-3592,Private      ,2152,465,2617,2152,,465,2617
00281000,THE SAGE COLLEGES                       ,NY,12180-4199,Private      ,1550,936,2486,1550,,936,2486
00281200,TROCAIRE COLLEGE                        ,NY,14220-2094,Private      ,470,618,1088,470,,618,1088
00281300,SARAH LAWRENCE COLLEGE                  ,NY,10708-5999,Private      ,1999,484,2483,1999,,484,2483
00281400,SKIDMORE COLLEGE                        ,NY,12866-1632,Private      ,4062,91,4153,4062,,91,4153
00281500,ST BERNARDS SCH THEOLOGY & MINISTRY     ,NY,14618-3822,Private      ,1,19,20,1,,19,20
00281600,SIENA COLLEGE                           ,NY,12211-1462,Private      ,4955,161,5116,4955,,161,5116
00281700,ST BONAVENTURE UNIVERSITY               ,NY,14778-2284,Private      ,2295,218,2513,2295,,218,2513
00282000,ST FRANCIS COLLEGE                      ,NY,11201-4398,Private      ,1969,269,2238,1969,,269,2238
00282100,ST JOHN FISHER COLLEGE                  ,NY,14618-3597,Private      ,3799,836,4635,3799,,836,4635
00282200,CHRIST THE KING SEMINARY                ,NY,14052-0607,Private      ,0,2,2,0,,2,2
00282300,ST JOHN'S UNIVERSITY                    ,NY,11439-1343,Private      ,20973,3556,24529,20973,,3556,24529
00282500,ST JOSEPH'S COLLEGE                     ,NY,11205-3688,Private      ,1066,270,1336,1066,,270,1336
00282501,ST JOSEPH'S COLLEGE-SUFFOLK CAMPUS      ,NY,11772-0000,Private      ,1686,528,2214,1686,,528,2214
00282900,ST LAWRENCE UNIVERSITY                  ,NY,13617-1455,Private      ,2125,81,2206,2125,,81,2206
00283200,ST THOMAS AQUINAS COLLEGE               ,NY,10976-1050,Private      ,1285,105,1390,1285,,105,1390
00283300,ST VLADIMIR ORTHODOX THEOL SEM          ,NY,10707-0000,Private      ,0,25,25,0,,25,25
00283400,EXCELSIOR COLLEGE                       ,NY,12203-5159,Private      ,213,3680,3893,213,,3680,3893
00283500,SUNY AT ALBANY                          ,NY,12222-0001,Public       ,17274,2484,19758,17274,,2484,19758
00283600,BINGHAMTON UNIVERSITY (SUNY)            ,NY,13902-6000,Public       ,21629,1705,23334,21629,,1705,23334
00283700,SUNY AT BUFFALO                         ,NY,14260-0001,Public       ,20889,5730,26619,20889,,5730,26619
00283800,SUNY AT STONY BROOK                     ,NY,11794-0701,Public       ,24315,4186,28501,24315,,4186,28501
00283900,SUNY-DOWNSTATE MEDICAL CENTER           ,NY,11203-2098,Public       ,134,1290,1424,134,,1290,1424
00284000,SUNY UPSTATE MEDICAL UNIVERSITY         ,NY,13210-2375,Public       ,200,1006,1206,200,,1006,1206
00284100,SUNY BROCKPORT - FIN AID OFF            ,NY,14420-2914,Public       ,7794,1245,9039,7794,,1245,9039
00284200,BUFFALO STATE COLLEGE - SUNY            ,NY,14222-1095,Public       ,10131,2076,12207,10131,,2076,12207
00284300,SUNY COLLEGE-CORTLAND                   ,NY,13045-0900,Public       ,9506,686,10192,9506,,686,10192
00284400,SUNY AT FREDONIA                        ,NY,14063-1145,Public       ,5883,525,6408,5883,,525,6408
00284500,SUNY GENESEO                            ,NY,14454-1401,Public       ,8221,364,8585,8221,,364,8585
00284600,SUNY COLLEGE-NEW PALTZ                  ,NY,12561-2499,Public       ,10501,1168,11669,10501,,1168,11669
00284700,SUNY COLLEGE-ONEONTA                    ,NY,13820-4015,Public       ,9297,467,9764,9297,,467,9764
00284800,SUNY OSWEGO                             ,NY,13126-3599,Public       ,9517,936,10453,9517,,936,10453
00284900,SUNY COLLEGE AT PLATTSBURGH             ,NY,12901-2681,Public       ,6209,666,6875,6209,,666,6875
00285000,SUNY COLLEGE-POTSDAM                    ,NY,13676-2294,Public       ,4582,416,4998,4582,,416,4998
00285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND ,NY,13210-2778,Public       ,1868,312,2180,1868,,312,2180
00285300,SUNY MARITIME COLLEGE                   ,NY,10465-4198,Public       ,1535,170,1705,1535,,170,1705
00285400,SUNY COLLEGE OF TECHNOLOGY-ALFRED       ,NY,14802-9951,Public       ,3394,452,3846,3394,,452,3846
00285500,SUNY CANTON COLG OF TECHNOLOGY          ,NY,13617-1098,Public       ,2841,739,3580,2841,,739,3580
00285600,SUNY AG & TECH COLLEGE-COBLESKILL       ,NY,12043-9986,Public       ,2361,262,2623,2361,,262,2623
00285700,SUNY DELHI                              ,NY,13753-1190,Public       ,3166,496,3662,3166,,496,3662
00285800,SUNY FARMINGDALE                        ,NY,11735-1021,Public       ,4750,1061,5811,4750,,1061,5811
00285900,SUNY COLLEGE OF AG & TECH AT MORRISVILLE,NY,13408-0901,Public       ,2843,427,3270,2843,,427,3270
00286000,ADIRONDACK COMMUNITY COLLEGE            ,NY,12804-2004,Public       ,1018,503,1521,1018,,503,1521
00286100,CAYUGA COMMUNITY COLLEGE                ,NY,13021-3099,Public       ,620,586,1206,620,,586,1206
00286200,BROOME COMMUNITY COLLEGE                ,NY,13902-0000,Public       ,1819,867,2686,1819,,867,2686
00286300,CORNING COMMUNITY COLLEGE               ,NY,14830-3297,Public       ,743,540,1283,743,,540,1283
00286400,DUTCHESS COMMUNITY COLLEGE              ,NY,12601-1595,Public       ,2047,735,2782,2047,,735,2782
00286600,FASHION INSTITUTE OF TECHNOLOGY         ,NY,10001-5992,Public       ,7458,1876,9334,7458,,1876,9334
00286700,SUNY FULTON MONTGOMERY COMM CLG         ,NY,12095-3790,Public       ,863,369,1232,863,,369,1232
00286800,HUDSON VALLEY COMMUNITY COLLEGE         ,NY,12180-6096,Public       ,2601,1313,3914,2601,,1313,3914
00286900,JAMESTOWN COMMUNITY COLLEGE             ,NY,14702-0020,Public       ,1219,563,1782,1219,,563,1782
00287000,JEFFERSON COMMUNITY COLLEGE             ,NY,13601-1897,Public       ,724,760,1484,724,,760,1484
00287100,"SUNY, MOHAWK VALLEY COMMUNITY CLG       ",NY,13501-5394,Public       ,1560,951,2511,1560,,951,2511
00287200,MONROE COMMUNITY COLLEGE                ,NY,14623-5780,Public       ,4017,2789,6806,4017,,2789,6806
00287300,NASSAU COMMUNITY COLLEGE                ,NY,11530-6793,Public       ,4889,1925,6814,4889,,1925,6814
00287400,NIAGARA COUNTY COMMUNITY COLLEGE        ,NY,14132-9460,Public       ,1706,960,2666,1706,,960,2666
00287500,ONONDAGA COMMUNITY COLLEGE              ,NY,13215-4585,Public       ,3723,1422,5145,3723,,1422,5145
00287600,ORANGE COUNTY COMMUNITY COLLEGE         ,NY,10940-6441,Public       ,1133,714,1847,1133,,714,1847
00287700,ROCKLAND COMMUNITY COLLEGE              ,NY,10901-3611,Public       ,794,456,1250,794,,456,1250
00287800,SUFFOLK COMMUNITY COLLEGE               ,NY,11784-2899,Public       ,3087,1110,4197,3087,,1110,4197
00287801,SUFFOLK COMMUNITY CLG-W. CAMPUS         ,NY,11717-0000,Public       ,2016,1022,3038,2016,,1022,3038
00287803,SUFFOLK COMMUNITY CLG-EASTRN CAMPUS     ,NY,11901-0000,Public       ,804,333,1137,804,,333,1137
00287900,SULLIVAN COUNTY COMMUNITY COLLEGE       ,NY,12759-5151,Public       ,662,210,872,662,,210,872
00288000,ULSTER COUNTY COMMUNITY COLLEGE         ,NY,12484-0557,Public       ,440,276,716,440,,276,716
00288100,SUNY WESTCHESTER COMMUNITY COLLEGE      ,NY,10595-1698,Public       ,2425,1428,3853,2425,,1428,3853
00288200,SYRACUSE UNIVERSITY                     ,NY,13244-2130,Private      ,21825,4153,25978,21825,,4153,25978
00288300,UTICA COLLEGE- UTICA                    ,NY,13502-4892,Private      ,2975,1101,4076,2975,,1101,4076
00288500,ALBANY COLLEGE OF PHARMACY AND HEALTH SC,NY,12208-3492,Private      ,1749,690,2439,1749,,690,2439
00288600,ALBANY LAW SCHOOL                       ,NY,12208-0000,Private      ,47,545,592,47,,545,592
00288700,ALBANY MEDICAL COLLEGE                  ,NY,12208-0000,Private      ,69,929,998,69,,929,998
00288900,UNION COLLEGE                           ,NY,12308-2311,Private      ,3183,80,3263,3183,,80,3263
00289000,UNION THEOLOGICAL SEMINARY              ,NY,10027-0000,Private      ,1,185,186,1,,185,186
00289200,UNITED STATES MERCHANT MARINE ACADEMY   ,NY,11024-1699,Public       ,297,7,304,297,,7,304
00289400,UNIVERSITY OF ROCHESTER                 ,NY,14627-9000,Private      ,7948,955,8903,7948,,955,8903
00289401,EASTMAN SCH OF MUSIC/UNIV ROCHESTER     ,NY,14604-0000,Private      ,734,286,1020,734,,286,1020
00289402,UNIV OF ROCHESTER SCHL OF MEDICINE      ,NY,14642-0000,Private      ,61,374,435,61,,374,435
00289500,VASSAR COLLEGE                          ,NY,12604-0008,Private      ,4057,120,4177,4057,,120,4177
00289600,VILLA MARIA COLLEGE-BUFFALO             ,NY,14225-3999,Private      ,251,120,371,251,,120,371
00289900,WAGNER COLLEGE                          ,NY,10301-4495,Private      ,2181,263,2444,2181,,263,2444
00290000,WEBB INSTITUTE                          ,NY,11542-1398,Private      ,68,3,71,68,,3,71
00290100,WELLS COLLEGE                           ,NY,13026-0500,Private      ,1133,72,1205,1133,,72,1205
00290300,YESHIVA UNIVERSITY                      ,NY,10033-3201,Private      ,1693,1622,3315,1693,,1622,3315
00290302,YESHIVA UNIVERSITY - BRONX CAMPUS       ,NY,10461-1975,Private      ,63,644,707,63,,644,707
00397400,MESIVTHA TIFERETH JERUSALEM OF AMER     ,NY,10002-6382,Private      ,5,1,6,5,,1,6
00397600,RABBINICAL ACAD MESIVTA RABBI CHAIM     ,NY,11230-4715,Private      ,2,0,2,2,,0,2
00397700,RABBINICAL COLLEGE CH'SAN SOFER         ,NY,11204-1252,Private      ,0,1,1,0,,1,1
00397800,RABBINICAL SEMINARY OF AMERICA          ,NY,11375-0000,Private      ,12,2,14,12,,2,14
00397900,COLUMBIA UNIV TEACHERS COLLEGE          ,NY,10027-0000,Private      ,78,2750,2828,78,,2750,2828
00405400,HEBREW UNION COL-JEWISH INST OF REL     ,NY,10012-0000,Private      ,2,75,77,2,,75,77
00475900,"CUNY, YORK COLLEGE                      ",NY,11451-0001,Public       ,8830,2474,11304,8830,,2474,11304
00476500,CUNY GRADUATE SCH & UNIV CTR            ,NY,10016-4309,Public       ,60,1321,1381,60,,1321,1381
00477600,CENTRAL YESHIVA TOMCHEI TMIMIM LUBA     ,NY,11230-2798,Private      ,5,4,9,5,,4,9
00478800,HERKIMER COUNTY COMMUNITY COLLEGE       ,NY,13350-1598,Public       ,1035,445,1480,1035,,445,1480
00479800,MIRRER YESHIVA CENTRAL INST             ,NY,11223-2010,Private      ,3,1,4,3,,1,4
00479900,MONROE COLLEGE                          ,NY,10468-4305,Proprietary  ,2587,2427,5014,2587,,2427,5014
00481100,EVEREST INSTITUTE                       ,NY,14621-3007,Proprietary  ,40,262,302,40,,262,302
00506400,SAINT JAMES MERCY HOSPITAL SCHOOL OF RAD,NY,14843-2197,Private      ,1,6,7,1,,6,7
00520800,THE COLLEGE OF WESTCHESTER              ,NY,10602-0000,Proprietary  ,389,238,627,389,,238,627
00587700,ROBERT J HOCHSTIM SCHOOL OF RADIOG      ,NY,11572-1151,Private      ,2,4,6,2,,4,6
00643501,ARNOT OGDEN MEDICAL CENTER              ,NY,14905-1676,Private      ,10,13,23,10,,13,23
00643800,PHILLIPS BETH ISRAEL SCH OF NURSING     ,NY,10001-6354,Private      ,29,125,154,29,,125,154
00644300,COCHRAN SCH NSG-ST JOHN RVSDE HOSP      ,NY,10701-1399,Private      ,14,55,69,14,,55,69
00644500,CROUSE HOSP SCH OF NURSING              ,NY,13210-1690,Private      ,150,146,296,150,,146,296
00644800,ELLIS HOSPITAL SCHOOL OF NURSING        ,NY,12308-0000,Private      ,36,67,103,36,,67,103
00646101,ST ELIZABETH COLLEGE OF NURSING         ,NY,13501-2998,Private      ,93,71,164,93,,71,164
00646102,ST ELIZABETH SCH OF RADIOGRAPHY         ,NY,13501-0000,Private      ,1,10,11,1,,10,11
00646700,SAINT JOSEPH'S COLLEGE OF NURSING       ,NY,13203-1806,Private      ,147,140,287,147,,140,287
00678200,GENESEE COMMUNITY COLLEGE               ,NY,14020-9704,Public       ,1361,709,2070,1361,,709,2070
00678500,SCHENECTADY COUNTY COMMUNITY CLG        ,NY,12305-2294,Public       ,901,673,1574,901,,673,1574
00678700,CLINTON COMMUNITY COLLEGE               ,NY,12901-5690,Public       ,507,232,739,507,,232,739
00678800,TOMPKINS CORTLAND COMMUNITY COLLEGE     ,NY,13053-8504,Public       ,1287,474,1761,1287,,474,1761
00678900,COLUMBIA-GREENE COMMUNITY COLLEGE       ,NY,12534-9543,Public       ,334,268,602,334,,268,602
00679100,SUNY AT PURCHASE                        ,NY,10577-1400,Public       ,6241,582,6823,6241,,582,6823
00702200,CUNY-LEHMAN COLLEGE                     ,NY,10468-1589,Public       ,9923,4730,14653,9923,,4730,14653
00702600,MOUNT SINAI SCHOOL OF MEDICINE          ,NY,10029-0000,Private      ,16,645,661,16,,645,661
00710900,SUNY COLLEGE-OLD WESTBURY               ,NY,11568-0210,Public       ,4063,968,5031,4063,,968,5031
00711100,NORTH COUNTRY COMMUNITY COLLEGE         ,NY,12983-2046,Public       ,314,159,473,314,,159,473
00726400,MESIFTA TORAH VODAATH RABBINCAL SEM     ,NY,11218-5209,Private      ,0,2,2,0,,2,2
00727300,CUNY-BERNARD BARUCH COLLEGE             ,NY,10010-5518,Public       ,13781,3948,17729,13781,,3948,17729
00730400,CULINARY INSTITUTE OF AMERICA           ,NY,12538-1499,Private      ,2378,636,3014,2378,,636,3014
00732916,ITT TECHNICAL INSTITUTE                 ,NY,12205-1003,Proprietary  ,62,121,183,62,,121,183
00737200,AUSTIN'S SCHOOL OF SPA TECHNOLOGY       ,NY,12206-1513,Proprietary  ,9,50,59,9,,50,59
00737500,ISLAND DRAFTING & TECHNICAL INST        ,NY,11701-2704,Proprietary  ,13,14,27,13,,14,27
00738700,LONG ISLAND BEAUTY SCHOOL               ,NY,11788-4346,Proprietary  ,32,44,76,32,,44,76
00738800,LONG ISLAND BEAUTY SCHOOL               ,NY,11550-3704,Proprietary  ,13,12,25,13,,12,25
00739100,BEAUTY SCHOOL OF MIDDLETOWN             ,NY,10940-6574,Proprietary  ,15,21,36,15,,21,36
00739400,BERKELEY COLLEGE                        ,NY,10017-0000,Proprietary  ,1204,1015,2219,1204,,1015,2219
00740100,MANDL SCHOOL                            ,NY,10019-5516,Proprietary  ,75,292,367,75,,292,367
00740500,WOOD TOBE-COBURN SCHOOL                 ,NY,10016-0102,Proprietary  ,212,63,275,212,,63,275
00746500,AMERICAN ACADEMY OF DRAMATIC ARTS       ,NY,10016-7089,Private      ,904,185,1089,904,,185,1089
00746600,LIM COLLEGE                             ,NY,10022-5268,Proprietary  ,1680,289,1969,1680,,289,1969
00746800,SCHOOL OF VISUAL ARTS                   ,NY,10010-3994,Proprietary  ,3012,970,3982,3012,,970,3982
